age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,cluster
58,self-employed,married,unknown,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
33,technician,married,professional.course,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
40,housemaid,divorced,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
37,housemaid,married,basic.6y,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
32,technician,single,professional.course,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
42,blue-collar,married,basic.4y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
37,admin.,single,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
35,services,single,high.school,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
34,housemaid,married,high.school,unknown,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
39,management,married,university.degree,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
30,admin.,divorced,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
28,admin.,single,high.school,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
48,entrepreneur,married,basic.9y,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
49,admin.,married,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
33,admin.,single,university.degree,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
34,blue-collar,married,basic.9y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
51,blue-collar,married,basic.9y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
30,management,single,high.school,no,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
51,blue-collar,married,basic.9y,unknown,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
33,services,married,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
36,technician,single,professional.course,unknown,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
34,admin.,married,high.school,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
34,technician,divorced,professional.course,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
28,blue-collar,married,basic.9y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
36,blue-collar,married,basic.9y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
32,technician,married,professional.course,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
43,management,married,university.degree,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
32,technician,divorced,basic.9y,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
46,services,married,high.school,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,yes,1
40,blue-collar,married,unknown,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
30,admin.,divorced,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
47,blue-collar,married,basic.9y,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
34,admin.,married,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
30,services,single,high.school,unknown,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
29,blue-collar,single,professional.course,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
41,blue-collar,married,basic.9y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
43,blue-collar,married,basic.4y,unknown,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
52,admin.,single,unknown,unknown,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
46,management,married,university.degree,unknown,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
35,services,married,basic.9y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
36,management,single,university.degree,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
54,management,divorced,university.degree,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
54,technician,divorced,university.degree,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
40,services,married,high.school,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
39,blue-collar,single,basic.9y,unknown,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
33,entrepreneur,single,high.school,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
37,admin.,single,high.school,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
33,management,married,university.degree,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
51,management,divorced,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
34,blue-collar,married,basic.6y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
36,entrepreneur,married,university.degree,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
52,services,married,basic.6y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
58,retired,married,basic.4y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
31,blue-collar,single,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
35,blue-collar,married,basic.9y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
33,technician,married,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,yes,1
33,entrepreneur,married,basic.9y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
30,services,married,high.school,unknown,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
41,admin.,single,university.degree,no,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
36,blue-collar,single,high.school,no,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,yes,3
28,admin.,single,university.degree,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
36,technician,single,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
31,blue-collar,married,basic.9y,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
37,self-employed,divorced,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
39,blue-collar,married,basic.9y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
42,blue-collar,married,basic.6y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
31,blue-collar,married,basic.6y,unknown,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
44,unemployed,married,basic.9y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
38,self-employed,married,basic.9y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
48,entrepreneur,married,basic.6y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
35,technician,married,professional.course,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
41,blue-collar,married,basic.4y,unknown,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
49,services,single,high.school,no,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
28,admin.,married,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
34,services,married,high.school,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
35,technician,married,professional.course,no,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
33,blue-collar,married,basic.9y,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
48,entrepreneur,single,professional.course,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
29,admin.,single,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
44,admin.,married,basic.9y,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
35,admin.,single,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
32,services,married,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
37,admin.,married,university.degree,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
48,blue-collar,married,basic.6y,unknown,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
50,admin.,divorced,university.degree,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
52,blue-collar,married,basic.4y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
33,admin.,married,high.school,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
29,blue-collar,married,basic.4y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
42,blue-collar,married,basic.6y,unknown,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
34,technician,married,professional.course,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
36,blue-collar,married,basic.9y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
45,services,divorced,high.school,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
28,blue-collar,single,basic.9y,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
29,student,single,basic.9y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
41,blue-collar,married,basic.4y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
45,entrepreneur,married,university.degree,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,yes,1
37,blue-collar,married,basic.9y,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
34,services,married,high.school,no,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
39,technician,divorced,professional.course,no,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
46,services,married,basic.9y,no,no,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
33,admin.,single,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,3
52,blue-collar,married,basic.4y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,yes,0
33,blue-collar,married,basic.6y,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,yes,0
34,blue-collar,married,basic.9y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
48,blue-collar,married,basic.6y,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
34,services,married,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
34,blue-collar,married,unknown,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
43,unemployed,married,basic.4y,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
59,admin.,married,high.school,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
39,technician,single,professional.course,no,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,2
42,services,married,high.school,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
34,housemaid,married,high.school,unknown,no,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,1
31,blue-collar,married,basic.4y,no,yes,no,may,wed,-1.8,92.893,-46.2,1.334,5099.1,no,0
38,technician,single,university.degree,no,yes,yes,may,wed,-1.8,92.893,-46.2,1.334,5099.1,yes,3
39,technician,married,professional.course,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
57,admin.,married,high.school,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
30,technician,single,professional.course,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
38,admin.,single,university.degree,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
38,management,married,unknown,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
31,blue-collar,married,basic.4y,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
42,blue-collar,single,basic.9y,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
51,services,married,professional.course,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
44,blue-collar,married,basic.9y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
28,services,married,basic.9y,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
34,management,married,basic.4y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
35,blue-collar,married,basic.9y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
45,admin.,divorced,basic.9y,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
34,technician,married,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
44,blue-collar,married,basic.6y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
34,management,married,basic.4y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
27,admin.,single,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
32,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
33,technician,married,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
35,admin.,single,high.school,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
35,admin.,single,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
31,housemaid,single,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
50,blue-collar,married,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
35,management,married,university.degree,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
30,blue-collar,married,basic.4y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
50,blue-collar,married,professional.course,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
32,admin.,single,university.degree,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
50,blue-collar,married,professional.course,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
26,blue-collar,married,basic.9y,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
30,technician,single,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
45,admin.,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
33,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
37,blue-collar,married,basic.4y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
36,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
36,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
36,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
35,admin.,single,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,yes,3
36,blue-collar,married,basic.4y,no,unknown,unknown,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
36,blue-collar,married,basic.4y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
34,admin.,single,basic.6y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
30,entrepreneur,divorced,basic.6y,no,no,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
54,blue-collar,married,basic.9y,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
32,admin.,married,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
37,blue-collar,single,university.degree,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
24,services,single,high.school,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
29,blue-collar,married,basic.6y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
36,technician,married,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
36,admin.,single,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
28,admin.,single,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
36,admin.,single,high.school,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
30,technician,single,university.degree,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
36,technician,married,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
38,management,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
30,services,single,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
39,services,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
36,blue-collar,married,basic.4y,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
36,admin.,single,high.school,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
39,admin.,single,university.degree,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
40,blue-collar,married,basic.9y,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
30,admin.,single,professional.course,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
39,entrepreneur,married,unknown,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
30,blue-collar,single,basic.9y,no,no,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
54,technician,single,university.degree,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
43,services,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
30,blue-collar,single,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
57,retired,divorced,high.school,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
54,technician,single,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
36,blue-collar,married,unknown,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
30,blue-collar,single,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,yes,0
32,admin.,married,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
36,blue-collar,married,unknown,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
32,admin.,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
32,admin.,married,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
45,admin.,single,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
32,admin.,married,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
33,entrepreneur,single,university.degree,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
41,blue-collar,married,basic.9y,no,unknown,unknown,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
38,blue-collar,married,basic.9y,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
33,admin.,married,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
29,services,married,high.school,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
42,blue-collar,single,basic.9y,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
29,admin.,married,basic.9y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
36,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
29,admin.,married,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
43,blue-collar,married,basic.6y,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
33,services,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
31,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
29,admin.,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
26,blue-collar,married,basic.9y,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
43,blue-collar,married,basic.6y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
34,management,married,university.degree,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
39,admin.,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
34,services,married,university.degree,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
43,blue-collar,single,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
33,blue-collar,married,basic.6y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
47,technician,divorced,university.degree,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
41,self-employed,married,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
35,services,single,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
35,services,single,high.school,no,no,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
26,technician,single,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
31,admin.,married,university.degree,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
50,services,divorced,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
25,services,single,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
28,technician,married,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
30,blue-collar,married,basic.9y,no,unknown,unknown,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
33,self-employed,divorced,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
33,self-employed,divorced,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
32,admin.,single,professional.course,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
60,admin.,single,university.degree,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
60,admin.,single,university.degree,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
38,technician,single,high.school,unknown,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
29,services,married,professional.course,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
33,self-employed,divorced,university.degree,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
29,services,married,professional.course,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
29,services,married,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
29,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
37,student,single,university.degree,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
30,blue-collar,married,basic.4y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
52,entrepreneur,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
52,entrepreneur,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
33,services,married,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
34,admin.,single,unknown,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
43,blue-collar,married,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
42,blue-collar,married,university.degree,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
33,services,married,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
36,admin.,married,professional.course,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
32,admin.,single,professional.course,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,yes,2
32,admin.,single,professional.course,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
30,blue-collar,single,basic.6y,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
32,services,married,high.school,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
28,admin.,divorced,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,yes,3
40,unemployed,married,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,2
25,blue-collar,single,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
51,services,divorced,high.school,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
25,blue-collar,single,basic.9y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
38,technician,single,professional.course,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,yes,2
30,blue-collar,single,basic.6y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,yes,0
35,blue-collar,married,basic.9y,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
34,unemployed,single,university.degree,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,3
40,blue-collar,married,basic.6y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
39,blue-collar,divorced,unknown,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
35,blue-collar,married,basic.9y,unknown,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
39,blue-collar,divorced,unknown,no,no,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
28,technician,single,high.school,no,yes,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,yes,3
45,blue-collar,divorced,basic.6y,unknown,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
57,retired,married,basic.6y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
57,retired,married,basic.6y,no,no,yes,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
57,retired,married,basic.6y,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,1
37,blue-collar,divorced,high.school,no,yes,no,may,thu,-1.8,92.893,-46.2,1.327,5099.1,no,0
